Order_ID,Order_Date,Region,Country,City,Product_Category,Product_Name,Sales_Representative,Customer_Type,Quantity,Unit_Price,Sales_Amount,Cost_Amount,Profit
1668,2025-09-30,North,India,Delhi,Electronics,Tablet,Rahul Nair,Retail,16,20000,320000,259210.18,60789.82
1669,2025-09-29,West,India,Pune,Furniture,Desk,Ananya Rao,Corporate,1,15000,15000,8428.89,6571.11
1670,2025-12-17,West,India,Pune,Furniture,Conference Table,Ananya Rao,Corporate,6,40000,240000,133322.8,106677.2
1671,2025-11-17,South,India,Chennai,Furniture,Desk,Karan Patel,Retail,9,15000,135000,107131.66,27868.34
1672,2025-07-21,East,India,Kolkata,Electronics,Smartphone,Priya Mehta,Corporate,5,30000,150000,97880.38,52119.62
1673,2025-08-07,South,India,Chennai,Furniture,Office Chair,Ananya Rao,Corporate,8,5000,40000,28874.78,11125.22
1674,2025-12-17,South,India,Bengaluru,Electronics,Smartphone,Rahul Nair,Corporate,5,30000,150000,108646.38,41353.62
1675,2025-10-17,South,India,Bengaluru,Furniture,Office Chair,Ananya Rao,Retail,5,5000,25000,18671.74,6328.26
1676,2025-03-16,North,India,Delhi,Electronics,Smartphone,Ananya Rao,Corporate,11,30000,330000,264612.73,65387.27
1677,2025-11-23,West,India,Pune,Electronics,Tablet,Rahul Nair,Retail,15,20000,300000,232104.88,67895.12
1678,2025-11-10,North,India,Chandigarh,Electronics,Smartphone,Neha Gupta,Retail,6,30000,180000,100414.7,79585.3
1679,2025-12-19,South,India,Chennai,Furniture,Conference Table,Rahul Nair,Corporate,1,40000,40000,26311.14,13688.86
1680,2025-03-12,East,India,Kolkata,Electronics,Smartphone,Neha Gupta,Retail,13,30000,390000,271999.13,118000.87
1681,2025-07-31,North,India,Delhi,Furniture,Office Chair,Neha Gupta,Retail,1,5000,5000,4138.15,861.85
1682,2025-09-08,North,India,Chandigarh,Electronics,Smartphone,Sneha Joshi,Retail,15,30000,450000,364562.42,85437.58
1683,2025-07-14,West,India,Pune,Furniture,Office Chair,Karan Patel,Retail,2,5000,10000,7323.79,2676.21
1684,2025-01-22,North,India,Delhi,Furniture,Office Chair,Karan Patel,Retail,15,5000,75000,59857.73,15142.27
1685,2025-08-14,West,India,Pune,Furniture,Desk,Vikram Singh,Corporate,2,15000,30000,18208.65,11791.35
1686,2025-01-28,West,India,Mumbai,Electronics,Smartphone,Sneha Joshi,Corporate,14,30000,420000,268096.89,151903.11
1687,2025-10-27,North,India,Delhi,Furniture,Conference Table,Karan Patel,Corporate,17,40000,680000,397087.0,282913.0
1688,2025-10-30,East,India,Kolkata,Furniture,Office Chair,Sneha Joshi,Retail,1,5000,5000,3018.32,1981.68
1689,2025-03-05,East,India,Kolkata,Electronics,Tablet,Priya Mehta,Corporate,6,20000,120000,91861.49,28138.51
1690,2025-09-19,East,India,Kolkata,Electronics,Laptop,Karan Patel,Corporate,17,55000,935000,712641.79,222358.21
1691,2025-10-17,North,India,Delhi,Stationery,Printer Paper,Rahul Nair,Retail,63,300,18900,15567.47,3332.53
1692,2025-06-07,South,India,Chennai,Stationery,Printer Paper,Sneha Joshi,Corporate,202,300,60600,34262.82,26337.18
1693,2025-01-02,South,India,Chennai,Electronics,Laptop,Amit Sharma,Corporate,5,55000,275000,230485.8,44514.2
1694,2025-01-03,West,India,Pune,Stationery,Printer Paper,Neha Gupta,Retail,147,300,44100,31445.52,12654.48
1695,2025-11-04,West,India,Mumbai,Furniture,Office Chair,Neha Gupta,Corporate,14,5000,70000,47779.38,22220.62
1696,2025-12-01,South,India,Chennai,Electronics,Laptop,Amit Sharma,Retail,6,55000,330000,196177.36,133822.64
1697,2025-06-02,North,India,Chandigarh,Furniture,Conference Table,Priya Mehta,Retail,19,40000,760000,609067.29,150932.71
1698,2025-05-26,North,India,Delhi,Furniture,Office Chair,Sneha Joshi,Corporate,6,5000,30000,17952.02,12047.98
1699,2025-07-14,North,India,Delhi,Electronics,Laptop,Karan Patel,Retail,10,55000,550000,355765.61,194234.39
1700,2025-05-21,East,India,Bhubaneswar,Furniture,Office Chair,Karan Patel,Retail,5,5000,25000,14665.17,10334.83
1701,2025-11-19,South,India,Bengaluru,Furniture,Desk,Sneha Joshi,Corporate,2,15000,30000,17483.72,12516.28
1702,2025-10-22,West,India,Pune,Furniture,Desk,Rahul Nair,Corporate,11,15000,165000,103603.17,61396.83
1703,2025-04-30,West,India,Pune,Furniture,Office Chair,Neha Gupta,Retail,6,5000,30000,24452.97,5547.03
1704,2025-03-02,North,India,Delhi,Electronics,Laptop,Karan Patel,Corporate,15,55000,825000,608551.53,216448.47
1705,2025-11-23,North,India,Delhi,Electronics,Tablet,Amit Sharma,Retail,12,20000,240000,172349.92,67650.08
1706,2025-09-17,East,India,Bhubaneswar,Electronics,Tablet,Amit Sharma,Retail,3,20000,60000,38539.91,21460.09
1707,2025-11-12,East,India,Kolkata,Electronics,Tablet,Rahul Nair,Retail,13,20000,260000,199502.94,60497.06
1708,2025-09-03,East,India,Bhubaneswar,Stationery,Printer Paper,Amit Sharma,Retail,106,300,31800,26288.55,5511.45
1709,2025-10-02,West,India,Pune,Electronics,Smartphone,Sneha Joshi,Corporate,15,30000,450000,367927.87,82072.13
1710,2025-12-14,North,India,Chandigarh,Stationery,Printer Paper,Amit Sharma,Retail,153,300,45900,29366.96,16533.04
1711,2025-02-03,East,India,Kolkata,Stationery,Printer Paper,Vikram Singh,Retail,247,300,74100,58445.25,15654.75
1712,2025-10-20,East,India,Bhubaneswar,Furniture,Office Chair,Rahul Nair,Retail,18,5000,90000,72244.96,17755.04
1713,2025-05-20,East,India,Bhubaneswar,Furniture,Conference Table,Priya Mehta,Corporate,11,40000,440000,335698.88,104301.12
1714,2025-06-04,South,India,Bengaluru,Electronics,Tablet,Vikram Singh,Retail,15,20000,300000,239651.17,60348.83
1715,2025-02-17,North,India,Chandigarh,Electronics,Tablet,Amit Sharma,Corporate,2,20000,40000,31333.48,8666.52
1716,2025-09-26,South,India,Chennai,Electronics,Smartphone,Ananya Rao,Retail,11,30000,330000,272940.04,57059.96
1717,2025-03-09,North,India,Delhi,Stationery,Printer Paper,Amit Sharma,Corporate,152,300,45600,34337.49,11262.51
1718,2025-06-09,West,India,Mumbai,Furniture,Conference Table,Priya Mehta,Corporate,17,40000,680000,397630.54,282369.46
1719,2025-12-04,West,India,Pune,Electronics,Laptop,Amit Sharma,Corporate,4,55000,220000,155358.13,64641.87
1720,2025-05-22,South,India,Chennai,Electronics,Tablet,Sneha Joshi,Retail,7,20000,140000,85086.92,54913.08
1721,2025-01-08,East,India,Kolkata,Electronics,Smartphone,Neha Gupta,Corporate,6,30000,180000,113776.39,66223.61
1722,2025-05-26,East,India,Kolkata,Electronics,Tablet,Rahul Nair,Retail,5,20000,100000,83298.33,16701.67
1723,2025-01-26,East,India,Kolkata,Furniture,Desk,Amit Sharma,Corporate,11,15000,165000,117508.57,47491.43
1724,2025-08-07,North,India,Chandigarh,Electronics,Laptop,Rahul Nair,Corporate,13,55000,715000,404790.07,310209.93
1725,2025-12-10,East,India,Kolkata,Electronics,Tablet,Sneha Joshi,Retail,11,20000,220000,174951.17,45048.83
1726,2025-08-28,North,India,Delhi,Stationery,Printer Paper,Sneha Joshi,Corporate,225,300,67500,55748.7,11751.3
1727,2025-03-15,West,India,Pune,Furniture,Office Chair,Ananya Rao,Corporate,8,5000,40000,33369.38,6630.62
1728,2025-06-16,South,India,Chennai,Furniture,Conference Table,Sneha Joshi,Retail,11,40000,440000,346118.79,93881.21
1729,2025-08-25,North,India,Delhi,Furniture,Office Chair,Vikram Singh,Corporate,4,5000,20000,13108.64,6891.36
1730,2025-02-24,South,India,Chennai,Furniture,Desk,Priya Mehta,Corporate,4,15000,60000,40302.35,19697.65
1731,2025-11-14,West,India,Mumbai,Furniture,Office Chair,Rahul Nair,Corporate,19,5000,95000,64033.09,30966.91
1732,2025-12-22,West,India,Pune,Electronics,Laptop,Karan Patel,Corporate,11,55000,605000,370545.22,234454.78
1733,2025-12-31,South,India,Chennai,Electronics,Smartphone,Priya Mehta,Corporate,3,30000,90000,69462.91,20537.09
1734,2025-04-01,East,India,Bhubaneswar,Furniture,Desk,Karan Patel,Retail,4,15000,60000,47796.41,12203.59
1735,2025-07-14,North,India,Chandigarh,Furniture,Conference Table,Sneha Joshi,Retail,20,40000,800000,625122.41,174877.59
1736,2025-11-22,North,India,Delhi,Electronics,Smartphone,Rahul Nair,Retail,5,30000,150000,122426.77,27573.23
1737,2025-10-23,West,India,Pune,Furniture,Desk,Neha Gupta,Retail,10,15000,150000,100049.22,49950.78
1738,2025-12-14,East,India,Bhubaneswar,Electronics,Tablet,Karan Patel,Corporate,19,20000,380000,299555.52,80444.48
1739,2025-09-19,North,India,Chandigarh,Furniture,Desk,Rahul Nair,Corporate,1,15000,15000,11001.71,3998.29
1740,2025-01-01,North,India,Chandigarh,Electronics,Tablet,Priya Mehta,Corporate,18,20000,360000,302533.15,57466.85
1741,2025-07-21,North,India,Chandigarh,Electronics,Smartphone,Karan Patel,Corporate,14,30000,420000,319479.96,100520.04
1742,2025-03-30,West,India,Pune,Furniture,Office Chair,Rahul Nair,Retail,18,5000,90000,55202.83,34797.17
1743,2025-03-20,West,India,Pune,Stationery,Printer Paper,Rahul Nair,Retail,112,300,33600,26946.82,6653.18
1744,2025-09-07,North,India,Chandigarh,Electronics,Laptop,Rahul Nair,Retail,1,55000,55000,32625.93,22374.07
1745,2025-12-23,South,India,Chennai,Furniture,Conference Table,Rahul Nair,Corporate,14,40000,560000,452505.66,107494.34
1746,2025-04-26,West,India,Mumbai,Furniture,Desk,Karan Patel,Retail,15,15000,225000,149718.24,75281.76
1747,2025-09-14,West,India,Pune,Stationery,Printer Paper,Karan Patel,Corporate,207,300,62100,38565.65,23534.35
1748,2025-07-08,North,India,Delhi,Electronics,Laptop,Sneha Joshi,Retail,19,55000,1045000,726254.56,318745.44
1749,2025-05-24,South,India,Chennai,Furniture,Conference Table,Priya Mehta,Retail,17,40000,680000,574650.14,105349.86
1750,2025-10-04,South,India,Chennai,Furniture,Office Chair,Amit Sharma,Corporate,3,5000,15000,11328.33,3671.67
1751,2025-08-29,North,India,Chandigarh,Furniture,Office Chair,Karan Patel,Corporate,15,5000,75000,52784.92,22215.08
1752,2025-11-02,East,India,Bhubaneswar,Electronics,Tablet,Vikram Singh,Retail,6,20000,120000,67271.74,52728.26
1753,2025-12-03,West,India,Pune,Furniture,Desk,Amit Sharma,Corporate,6,15000,90000,64967.22,25032.78
1754,2025-05-23,West,India,Pune,Electronics,Laptop,Rahul Nair,Corporate,5,55000,275000,192961.68,82038.32
1755,2025-02-27,East,India,Kolkata,Stationery,Printer Paper,Rahul Nair,Corporate,85,300,25500,14133.65,11366.35
1756,2025-12-25,East,India,Kolkata,Stationery,Printer Paper,Sneha Joshi,Retail,64,300,19200,12064.81,7135.19
1757,2025-11-01,North,India,Delhi,Electronics,Tablet,Sneha Joshi,Corporate,3,20000,60000,50412.22,9587.78
1758,2025-03-27,West,India,Mumbai,Electronics,Smartphone,Ananya Rao,Retail,15,30000,450000,345509.88,104490.12
1759,2025-03-27,East,India,Bhubaneswar,Stationery,Printer Paper,Karan Patel,Corporate,229,300,68700,40175.64,28524.36
1760,2025-12-16,East,India,Bhubaneswar,Furniture,Office Chair,Sneha Joshi,Corporate,18,5000,90000,55808.86,34191.14
1761,2025-08-18,South,India,Chennai,Furniture,Desk,Ananya Rao,Retail,14,15000,210000,116247.37,93752.63
1762,2025-08-10,North,India,Chandigarh,Furniture,Desk,Ananya Rao,Corporate,12,15000,180000,150633.92,29366.08
1763,2025-10-27,East,India,Bhubaneswar,Stationery,Printer Paper,Sneha Joshi,Retail,45,300,13500,8459.14,5040.86
1764,2025-04-03,South,India,Chennai,Furniture,Desk,Amit Sharma,Retail,11,15000,165000,124297.05,40702.95
1765,2025-02-23,North,India,Chandigarh,Electronics,Laptop,Ananya Rao,Retail,14,55000,770000,446068.41,323931.59
1766,2025-11-14,East,India,Kolkata,Electronics,Tablet,Amit Sharma,Retail,7,20000,140000,78429.75,61570.25
1767,2025-11-06,North,India,Delhi,Furniture,Conference Table,Karan Patel,Retail,4,40000,160000,92146.55,67853.45
1768,2025-08-28,North,India,Delhi,Furniture,Conference Table,Sneha Joshi,Corporate,6,40000,240000,150240.17,89759.83
1769,2025-02-07,West,India,Pune,Furniture,Conference Table,Amit Sharma,Corporate,11,40000,440000,275968.43,164031.57
1770,2025-05-16,West,India,Mumbai,Electronics,Tablet,Sneha Joshi,Retail,2,20000,40000,25098.86,14901.14
1771,2025-11-27,West,India,Pune,Electronics,Smartphone,Priya Mehta,Retail,20,30000,600000,400674.2,199325.8
1772,2025-08-15,West,India,Pune,Electronics,Smartphone,Priya Mehta,Retail,20,30000,600000,445800.87,154199.13
1773,2025-08-17,North,India,Delhi,Electronics,Laptop,Sneha Joshi,Retail,19,55000,1045000,802835.4,242164.6
1774,2025-12-25,North,India,Chandigarh,Electronics,Laptop,Karan Patel,Retail,13,55000,715000,450400.63,264599.37
1775,2025-02-05,West,India,Mumbai,Furniture,Office Chair,Amit Sharma,Corporate,14,5000,70000,46982.17,23017.83
1776,2025-07-03,West,India,Pune,Electronics,Laptop,Vikram Singh,Corporate,19,55000,1045000,742567.83,302432.17
1777,2025-06-24,North,India,Delhi,Furniture,Conference Table,Sneha Joshi,Corporate,3,40000,120000,79152.79,40847.21
1778,2025-07-16,South,India,Bengaluru,Electronics,Smartphone,Vikram Singh,Corporate,18,30000,540000,303371.65,236628.35
1779,2025-11-20,North,India,Chandigarh,Furniture,Conference Table,Neha Gupta,Retail,12,40000,480000,334056.51,145943.49
1780,2025-10-31,North,India,Delhi,Electronics,Smartphone,Sneha Joshi,Corporate,1,30000,30000,22977.65,7022.35
1781,2025-09-13,North,India,Chandigarh,Stationery,Printer Paper,Amit Sharma,Retail,158,300,47400,35219.26,12180.74
1782,2025-01-22,East,India,Bhubaneswar,Electronics,Laptop,Priya Mehta,Retail,11,55000,605000,475731.8,129268.2
1783,2025-10-24,West,India,Mumbai,Furniture,Conference Table,Priya Mehta,Retail,18,40000,720000,428173.98,291826.02
1784,2025-11-13,South,India,Bengaluru,Furniture,Office Chair,Neha Gupta,Retail,1,5000,5000,3456.83,1543.17
1785,2025-02-19,North,India,Chandigarh,Electronics,Smartphone,Rahul Nair,Retail,2,30000,60000,49283.92,10716.08
1786,2025-11-12,North,India,Delhi,Electronics,Laptop,Priya Mehta,Retail,16,55000,880000,641074.04,238925.96
1787,2025-12-17,West,India,Mumbai,Electronics,Tablet,Ananya Rao,Retail,13,20000,260000,168290.33,91709.67
1788,2025-03-03,North,India,Chandigarh,Furniture,Desk,Rahul Nair,Corporate,6,15000,90000,58558.6,31441.4
1789,2025-08-13,South,India,Bengaluru,Furniture,Conference Table,Amit Sharma,Retail,12,40000,480000,343690.71,136309.29
1790,2025-07-12,North,India,Delhi,Stationery,Printer Paper,Amit Sharma,Corporate,236,300,70800,52367.81,18432.19
1791,2025-02-15,North,India,Chandigarh,Electronics,Laptop,Karan Patel,Corporate,1,55000,55000,33210.31,21789.69
1792,2025-09-25,South,India,Chennai,Electronics,Smartphone,Karan Patel,Retail,5,30000,150000,111292.16,38707.84
1793,2025-09-13,South,India,Bengaluru,Furniture,Desk,Vikram Singh,Corporate,2,15000,30000,21866.45,8133.55
1794,2025-03-02,West,India,Mumbai,Electronics,Laptop,Ananya Rao,Retail,18,55000,990000,614484.79,375515.21
1795,2025-05-22,West,India,Mumbai,Stationery,Printer Paper,Neha Gupta,Retail,180,300,54000,40381.1,13618.9
1796,2025-03-23,South,India,Bengaluru,Furniture,Conference Table,Amit Sharma,Corporate,16,40000,640000,447522.85,192477.15
1797,2025-11-12,East,India,Bhubaneswar,Electronics,Smartphone,Amit Sharma,Retail,14,30000,420000,262674.1,157325.9
1798,2025-01-15,North,India,Chandigarh,Furniture,Desk,Priya Mehta,Retail,6,15000,90000,53767.23,36232.77
1799,2025-06-16,South,India,Chennai,Furniture,Conference Table,Neha Gupta,Corporate,15,40000,600000,436687.2,163312.8
1800,2025-02-20,South,India,Bengaluru,Stationery,Printer Paper,Karan Patel,Retail,48,300,14400,9328.89,5071.11
1801,2025-09-06,West,India,Mumbai,Electronics,Smartphone,Karan Patel,Retail,3,30000,90000,62216.74,27783.26
1802,2025-07-11,South,India,Bengaluru,Furniture,Desk,Sneha Joshi,Retail,15,15000,225000,135769.1,89230.9
1803,2025-01-17,East,India,Kolkata,Electronics,Tablet,Vikram Singh,Retail,7,20000,140000,91107.44,48892.56
1804,2025-03-29,North,India,Chandigarh,Stationery,Printer Paper,Neha Gupta,Corporate,139,300,41700,28671.82,13028.18
1805,2025-11-10,South,India,Bengaluru,Stationery,Printer Paper,Neha Gupta,Retail,223,300,66900,49599.64,17300.36
1806,2025-04-21,West,India,Pune,Stationery,Printer Paper,Sneha Joshi,Corporate,153,300,45900,31981.47,13918.53
1807,2025-05-07,North,India,Delhi,Furniture,Conference Table,Ananya Rao,Corporate,14,40000,560000,431678.05,128321.95
1808,2025-01-03,South,India,Chennai,Furniture,Desk,Amit Sharma,Retail,5,15000,75000,61809.48,13190.52
1809,2025-09-29,West,India,Pune,Furniture,Conference Table,Sneha Joshi,Retail,17,40000,680000,380858.59,299141.41
1810,2025-01-07,West,India,Pune,Furniture,Office Chair,Neha Gupta,Retail,8,5000,40000,22997.1,17002.9
1811,2025-02-16,East,India,Kolkata,Electronics,Tablet,Sneha Joshi,Corporate,8,20000,160000,119086.73,40913.27
1812,2025-10-26,South,India,Bengaluru,Furniture,Conference Table,Sneha Joshi,Corporate,15,40000,600000,484425.98,115574.02
1813,2025-07-09,South,India,Chennai,Stationery,Printer Paper,Amit Sharma,Retail,200,300,60000,40296.49,19703.51
1814,2025-06-01,West,India,Pune,Furniture,Conference Table,Vikram Singh,Retail,11,40000,440000,312081.48,127918.52
1815,2025-01-29,North,India,Chandigarh,Furniture,Desk,Amit Sharma,Retail,11,15000,165000,127170.16,37829.84
1816,2025-07-07,West,India,Pune,Electronics,Tablet,Rahul Nair,Retail,15,20000,300000,220722.01,79277.99
1817,2025-02-28,South,India,Chennai,Electronics,Smartphone,Neha Gupta,Retail,11,30000,330000,205124.64,124875.36
1818,2025-08-05,East,India,Bhubaneswar,Electronics,Tablet,Amit Sharma,Retail,9,20000,180000,126192.56,53807.44
1819,2025-09-27,East,India,Kolkata,Electronics,Tablet,Sneha Joshi,Corporate,15,20000,300000,208760.42,91239.58
1820,2025-12-21,West,India,Mumbai,Furniture,Desk,Neha Gupta,Corporate,12,15000,180000,142194.81,37805.19
1821,2025-05-28,North,India,Delhi,Electronics,Laptop,Priya Mehta,Retail,13,55000,715000,585859.39,129140.61
1822,2025-04-15,East,India,Kolkata,Electronics,Laptop,Vikram Singh,Corporate,5,55000,275000,192197.12,82802.88
1823,2025-11-27,South,India,Bengaluru,Furniture,Office Chair,Vikram Singh,Retail,12,5000,60000,40562.34,19437.66
1824,2025-09-24,North,India,Chandigarh,Electronics,Laptop,Karan Patel,Corporate,8,55000,440000,352213.07,87786.93
1825,2025-09-29,East,India,Bhubaneswar,Furniture,Office Chair,Sneha Joshi,Corporate,19,5000,95000,71226.88,23773.12
1826,2025-05-14,South,India,Bengaluru,Stationery,Printer Paper,Sneha Joshi,Corporate,98,300,29400,17684.72,11715.28
1827,2025-06-30,East,India,Bhubaneswar,Stationery,Printer Paper,Sneha Joshi,Retail,236,300,70800,39945.05,30854.95
1828,2025-03-31,South,India,Bengaluru,Furniture,Conference Table,Rahul Nair,Retail,18,40000,720000,457613.26,262386.74
1829,2025-08-14,North,India,Chandigarh,Electronics,Laptop,Ananya Rao,Retail,11,55000,605000,437026.32,167973.68
1830,2025-06-26,South,India,Bengaluru,Furniture,Desk,Ananya Rao,Corporate,2,15000,30000,22489.98,7510.02
1831,2025-01-13,South,India,Chennai,Furniture,Desk,Sneha Joshi,Retail,10,15000,150000,87967.05,62032.95
1832,2025-10-07,West,India,Pune,Electronics,Tablet,Vikram Singh,Corporate,5,20000,100000,55128.83,44871.17
1833,2025-10-17,East,India,Bhubaneswar,Stationery,Printer Paper,Ananya Rao,Retail,166,300,49800,37353.3,12446.7
1834,2025-03-01,West,India,Pune,Electronics,Laptop,Amit Sharma,Corporate,5,55000,275000,207185.69,67814.31
1835,2025-01-29,South,India,Bengaluru,Furniture,Office Chair,Neha Gupta,Corporate,12,5000,60000,34664.66,25335.34
1836,2025-08-17,South,India,Bengaluru,Electronics,Laptop,Karan Patel,Retail,3,55000,165000,117401.41,47598.59
1837,2025-01-29,West,India,Pune,Electronics,Tablet,Karan Patel,Retail,20,20000,400000,292609.34,107390.66
1838,2025-05-26,West,India,Pune,Electronics,Tablet,Ananya Rao,Corporate,13,20000,260000,172080.83,87919.17
1839,2025-08-16,West,India,Pune,Stationery,Printer Paper,Sneha Joshi,Corporate,163,300,48900,28180.07,20719.93
1840,2025-08-06,South,India,Chennai,Stationery,Printer Paper,Rahul Nair,Retail,206,300,61800,51980.49,9819.51
1841,2025-09-26,South,India,Chennai,Electronics,Smartphone,Priya Mehta,Corporate,10,30000,300000,207715.18,92284.82
1842,2025-05-20,North,India,Chandigarh,Electronics,Laptop,Rahul Nair,Corporate,14,55000,770000,571064.19,198935.81
